INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
3003.0,2015.0,7.0,5.0,9.0,6.0,8.0,9.0,8.0,9.0,10.0,7.0,7.0,0.0,,9.0,,,40.0,5.0,0.0,1.0,,,,,7.0,1.0,44140
3003.0,2015.0,8.0,2.0,9.0,9.0,9.0,6.0,8.0,9.0,6.0,9.0,8.0,0.0,,9.0,5.0,,24.0,4.0,0.0,1.0,,,,,6.0,2.0,18925
3003.0,2015.0,9.0,6.0,8.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,2.0,,2.0,57.0,3.0,0.0,1.0,,,,,7.0,1.0,03561
3003.0,2015.0,8.0,9.0,5.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,0.0,,8.0,26.0,,30.0,4.0,0.0,4.0,,,,,5.0,1.0,65401
3003.0,2015.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,10.0,0.0,,9.0,26.0,,31.0,5.0,1.0,1.0,,,,,7.0,1.0,33140
3003.0,2015.0,9.0,6.0,9.0,9.0,8.0,10.0,9.0,9.0,10.0,9.0,10.0,0.0,,8.0,10.0,,23.0,4.0,0.0,1.0,,,,,7.0,1.0,02458
3003.0,2015.0,10.0,1.0,10.0,8.0,10.0,4.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,101.0,,75.0,2.0,0.0,1.0,,,,,5.0,1.0,37075
3003.0,2015.0,8.0,4.0,5.0,8.0,8.0,7.0,8.0,8.0,4.0,9.0,8.0,0.0,,9.0,20.0,,63.0,4.0,0.0,1.0,,,,,7.0,1.0,33316
3003.0,2015.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,26.0,,65.0,5.0,0.0,1.0,,,,,2.0,1.0,11782
3003.0,2015.0,10.0,9.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,26.0,,40.0,4.0,1.0,1.0,,,,,4.0,2.0,03909
3003.0,2015.0,8.0,9.0,7.0,9.0,10.0,3.0,10.0,10.0,10.0,7.0,7.0,0.0,,8.0,10.0,,29.0,3.0,1.0,6.0,,,,,4.0,1.0,90703
3003.0,2015.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,10.0,1.0,8.0,10.0,25.0,,54.0,5.0,0.0,1.0,,,,,5.0,1.0,33809
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,64.0,5.0,0.0,1.0,,,,,7.0,2.0,29316
3003.0,2015.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,8.0,9.0,0.0,,9.0,10.0,,53.0,2.0,0.0,1.0,,,,,,1.0,43130
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,15.0,,39.0,4.0,1.0,1.0,,,,,6.0,2.0,70448
3003.0,2015.0,10.0,10.0,10.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,31.0,2.0,1.0,1.0,,,,,4.0,2.0,77320
3003.0,2015.0,10.0,9.0,9.0,10.0,9.0,4.0,9.0,9.0,4.0,9.0,9.0,0.0,,10.0,1.0,,18.0,,0.0,,,,,,,2.0,91913
3003.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,0.0,,10.0,25.0,,50.0,4.0,0.0,1.0,,,,,7.0,2.0,98366
3003.0,2015.0,8.0,5.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,0.0,,10.0,10.0,,43.0,5.0,0.0,1.0,,,,,7.0,1.0,60640
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,37.0,4.0,0.0,1.0,,,,,7.0,2.0,85383
3003.0,2015.0,10.0,10.0,10.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,22.0,4.0,1.0,6.0,,,,,3.0,2.0,04011
3003.0,2015.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,10.0,,24.0,3.0,0.0,1.0,,,,,5.0,1.0,70525
3003.0,2015.0,9.0,8.0,4.0,7.0,7.0,9.0,7.0,7.0,9.0,9.0,9.0,0.0,,10.0,26.0,,25.0,4.0,0.0,1.0,,,,,6.0,1.0,60517
3003.0,2015.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,8.0,0.0,,9.0,26.0,,55.0,3.0,0.0,1.0,,,,,7.0,1.0,12844
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,9.0,,25.0,4.0,0.0,4.0,,,,,5.0,2.0,11691
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,101.0,,56.0,3.0,0.0,1.0,,,,,6.0,1.0,63052
3003.0,2015.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,10.0,,,68.0,5.0,0.0,2.0,,,,,7.0,2.0,90720
3003.0,2015.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,0.0,,10.0,26.0,,28.0,3.0,1.0,1.0,,,,,4.0,2.0,20164
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,,,,59.0,4.0,0.0,1.0,,,,,4.0,2.0,60521
3003.0,2015.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,,,8.0,,,30.0,5.0,0.0,1.0,,,,,7.0,2.0,73160
3003.0,2015.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,,,,67.0,2.0,0.0,1.0,,,,,6.0,2.0,91344
3003.0,2015.0,8.0,5.0,5.0,8.0,7.0,6.0,8.0,8.0,4.0,6.0,7.0,0.0,,7.0,5.0,,68.0,4.0,0.0,1.0,,,,,5.0,2.0,70817
3003.0,2015.0,10.0,10.0,9.0,10.0,10.0,,10.0,10.0,10.0,9.0,10.0,0.0,,10.0,,,65.0,2.0,0.0,1.0,,,,,1.0,2.0,95650
3003.0,2015.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,6.0,,,45.0,5.0,0.0,4.0,,,,,6.0,1.0,95035
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,20.0,3.0,0.0,1.0,,,,,5.0,1.0,60031
3003.0,2015.0,8.0,8.0,9.0,8.0,10.0,7.0,8.0,10.0,10.0,6.0,6.0,0.0,,9.0,8.0,,21.0,3.0,0.0,1.0,,,,,3.0,2.0,46982
3003.0,2015.0,8.0,6.0,8.0,8.0,8.0,3.0,8.0,8.0,9.0,8.0,8.0,0.0,,7.0,10.0,,62.0,4.0,0.0,1.0,,,,,7.0,2.0,37187
3003.0,2015.0,7.0,7.0,4.0,5.0,7.0,9.0,7.0,4.0,8.0,5.0,5.0,0.0,,5.0,,5.0,37.0,3.0,0.0,1.0,,,,,1.0,2.0,27932
3003.0,2015.0,5.0,3.0,1.0,3.0,3.0,9.0,5.0,5.0,10.0,5.0,5.0,0.0,,10.0,0.0,,67.0,4.0,0.0,1.0,,,,,4.0,1.0,44070
3003.0,2015.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,0.0,,10.0,15.0,,61.0,5.0,0.0,1.0,,,,,6.0,1.0,10977
3003.0,2015.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,0.0,,6.0,101.0,,23.0,4.0,0.0,4.0,,,,,7.0,2.0,56303
3003.0,2015.0,4.0,5.0,5.0,6.0,7.0,7.0,10.0,1.0,10.0,3.0,2.0,0.0,,9.0,20.0,,44.0,4.0,1.0,1.0,,,,,7.0,2.0,75228
3003.0,2015.0,7.0,7.0,6.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,,,36.0,4.0,1.0,1.0,,,,,5.0,2.0,02333
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,71.0,2.0,0.0,2.0,,,,,1.0,2.0,43528
3003.0,2015.0,8.0,7.0,6.0,8.0,8.0,2.0,8.0,9.0,10.0,7.0,7.0,0.0,,,,,67.0,5.0,0.0,1.0,,,,,4.0,1.0,15642
3003.0,2015.0,7.0,6.0,7.0,8.0,8.0,10.0,8.0,8.0,6.0,8.0,8.0,0.0,,10.0,,,64.0,2.0,0.0,1.0,,,,,4.0,2.0,60513
3003.0,2015.0,9.0,9.0,9.0,10.0,10.0,10.0,8.0,9.0,10.0,10.0,9.0,0.0,,10.0,15.0,,34.0,4.0,0.0,2.0,,,,,6.0,1.0,60651
3003.0,2015.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,9.0,7.0,9.0,8.0,0.0,,9.0,26.0,,29.0,5.0,0.0,2.0,,,,,6.0,1.0,36104
3003.0,2015.0,9.0,8.0,,8.0,9.0,10.0,8.0,8.0,10.0,,,0.0,,10.0,,,36.0,3.0,,,,,,,1.0,2.0,61109
3003.0,2015.0,7.0,7.0,6.0,8.0,10.0,7.0,7.0,9.0,10.0,4.0,8.0,0.0,,7.0,10.0,,32.0,3.0,0.0,1.0,,,,,1.0,2.0,19426
3003.0,2015.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,0.0,,7.0,10.0,,25.0,3.0,0.0,2.0,3.0,,,,1.0,1.0,23060
3003.0,2015.0,7.0,7.0,6.0,6.0,7.0,5.0,7.0,7.0,10.0,6.0,6.0,0.0,,8.0,15.0,,26.0,3.0,0.0,1.0,,,,,7.0,2.0,12549
3003.0,2015.0,3.0,1.0,3.0,9.0,8.0,3.0,8.0,4.0,4.0,5.0,5.0,0.0,,8.0,2.0,,30.0,4.0,0.0,6.0,,,,,,1.0,17522
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,42.0,4.0,1.0,1.0,,,,,5.0,1.0,32773
3003.0,2015.0,8.0,8.0,7.0,7.0,7.0,3.0,8.0,8.0,7.0,7.0,8.0,0.0,,8.0,24.0,,22.0,3.0,1.0,1.0,,,,,5.0,2.0,94005
3003.0,2015.0,7.0,6.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,0.0,,,,,22.0,4.0,0.0,4.0,,,,,6.0,1.0,91311
3003.0,2015.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,0.0,,10.0,25.0,,22.0,4.0,0.0,1.0,,,,,5.0,2.0,53703
3003.0,2015.0,6.0,5.0,4.0,7.0,4.0,9.0,6.0,5.0,6.0,,,0.0,,,,,60.0,3.0,0.0,1.0,,,,,3.0,1.0,91910
3003.0,2015.0,10.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,,9.0,,,37.0,4.0,0.0,1.0,,,,,6.0,2.0,06066
3003.0,2015.0,9.0,10.0,7.0,9.0,9.0,6.0,10.0,9.0,8.0,9.0,7.0,0.0,,10.0,5.0,,30.0,2.0,0.0,1.0,,,,,3.0,2.0,46528
3003.0,2015.0,9.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,9.0,7.0,8.0,0.0,,9.0,26.0,,34.0,4.0,1.0,6.0,,,,,5.0,1.0,06810
3003.0,2015.0,7.0,8.0,6.0,5.0,7.0,6.0,7.0,7.0,9.0,7.0,6.0,0.0,,9.0,,,48.0,5.0,0.0,1.0,,,,,7.0,2.0,94070
3003.0,2015.0,8.0,9.0,8.0,8.0,10.0,9.0,8.0,9.0,9.0,8.0,8.0,0.0,,7.0,10.0,,28.0,3.0,0.0,1.0,,,,,5.0,2.0,55423
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,0.0,,10.0,26.0,,50.0,3.0,0.0,2.0,,,,,3.0,1.0,46244
3003.0,2015.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,0.0,,7.0,,,37.0,4.0,0.0,1.0,,,,,4.0,1.0,19605
3003.0,2015.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,0.0,,10.0,26.0,,42.0,4.0,0.0,2.0,,,,,5.0,2.0,90744
3003.0,2015.0,7.0,3.0,3.0,5.0,6.0,3.0,8.0,5.0,8.0,7.0,6.0,0.0,,,,,23.0,4.0,,1.0,3.0,4.0,,,6.0,2.0,02139
3003.0,2015.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,0.0,,8.0,0.0,,30.0,4.0,0.0,1.0,,,,,7.0,1.0,30066
3003.0,2015.0,8.0,8.0,8.0,6.0,8.0,7.0,9.0,7.0,4.0,8.0,7.0,0.0,,7.0,15.0,,22.0,3.0,1.0,1.0,,,,,4.0,2.0,60435
3003.0,2015.0,9.0,8.0,8.0,9.0,8.0,6.0,9.0,8.0,8.0,7.0,9.0,0.0,,9.0,26.0,,21.0,3.0,1.0,1.0,,,,,7.0,2.0,33436
3003.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,8.0,15.0,,22.0,4.0,0.0,1.0,3.0,4.0,,,,1.0,13208
3003.0,2015.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,6.0,9.0,7.0,7.0,0.0,,9.0,1.0,,33.0,5.0,0.0,1.0,,,,,,1.0,21028
3003.0,2015.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,0.0,,8.0,,,52.0,5.0,0.0,1.0,,,,,5.0,2.0,76001
3003.0,2015.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,15.0,,42.0,4.0,0.0,1.0,,,,,5.0,1.0,90680
3003.0,2015.0,8.0,7.0,6.0,8.0,9.0,9.0,8.0,7.0,6.0,7.0,7.0,0.0,,8.0,,,50.0,5.0,0.0,1.0,,,,,,1.0,33322
3003.0,2015.0,7.0,5.0,5.0,7.0,7.0,5.0,7.0,5.0,6.0,5.0,5.0,0.0,,8.0,0.0,,35.0,5.0,0.0,2.0,,,,,7.0,1.0,50131
3003.0,2015.0,8.0,7.0,2.0,6.0,3.0,9.0,7.0,8.0,4.0,8.0,8.0,0.0,,7.0,,,23.0,4.0,0.0,1.0,,,,,3.0,2.0,17603
3003.0,2015.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,0.0,,8.0,,,43.0,4.0,1.0,1.0,,,,,7.0,2.0,12577
3003.0,2015.0,7.0,5.0,6.0,9.0,10.0,10.0,9.0,8.0,6.0,9.0,8.0,0.0,,6.0,1.0,,26.0,3.0,0.0,1.0,,,,,5.0,2.0,45439
3003.0,2015.0,10.0,10.0,7.0,9.0,10.0,9.0,8.0,8.0,8.0,10.0,10.0,0.0,,9.0,25.0,,20.0,2.0,1.0,1.0,,,,,3.0,1.0,06610
3003.0,2015.0,5.0,5.0,4.0,8.0,8.0,4.0,8.0,5.0,5.0,5.0,5.0,0.0,,5.0,,,86.0,5.0,0.0,1.0,,,,,5.0,1.0,46835
3003.0,2015.0,9.0,8.0,8.0,7.0,8.0,4.0,9.0,8.0,9.0,9.0,9.0,0.0,,7.0,20.0,,65.0,2.0,0.0,2.0,,,,,2.0,2.0,21207
3003.0,2015.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,8.0,3.0,5.0,0.0,,1.0,,25.0,22.0,4.0,0.0,1.0,,,,,4.0,2.0,76126
3003.0,2015.0,7.0,6.0,7.0,7.0,9.0,7.0,9.0,7.0,5.0,5.0,6.0,0.0,,8.0,10.0,,42.0,3.0,0.0,1.0,,,,,7.0,2.0,19526
3003.0,2015.0,8.0,5.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,0.0,,,,,45.0,2.0,0.0,1.0,,,,,4.0,2.0,01776
3003.0,2015.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,10.0,7.0,7.0,0.0,,6.0,,,23.0,3.0,0.0,1.0,,,,,5.0,2.0,15235
3003.0,2015.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,0.0,,9.0,10.0,,24.0,4.0,0.0,1.0,,,,,7.0,2.0,22556
3003.0,2015.0,9.0,2.0,9.0,9.0,9.0,2.0,9.0,9.0,1.0,9.0,9.0,0.0,,9.0,5.0,,38.0,4.0,0.0,1.0,,,,,7.0,1.0,06084
3003.0,2015.0,8.0,7.0,7.0,7.0,9.0,9.0,9.0,10.0,9.0,6.0,6.0,0.0,,9.0,26.0,,65.0,3.0,0.0,1.0,,,,,1.0,2.0,24572
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,58.0,3.0,0.0,1.0,,,,,6.0,2.0,38611
3003.0,2015.0,3.0,6.0,4.0,3.0,8.0,10.0,6.0,8.0,7.0,5.0,5.0,0.0,,6.0,5.0,,30.0,5.0,0.0,2.0,,,,,7.0,2.0,70760
3003.0,2015.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,,1.0,,26.0,53.0,4.0,0.0,1.0,,,,,7.0,1.0,87124
3003.0,2015.0,7.0,4.0,1.0,8.0,6.0,7.0,6.0,7.0,5.0,3.0,3.0,0.0,,7.0,,,19.0,3.0,0.0,4.0,,,,,1.0,2.0,80946
3003.0,2015.0,7.0,6.0,7.0,8.0,8.0,9.0,10.0,10.0,9.0,7.0,6.0,0.0,,5.0,,26.0,22.0,4.0,0.0,1.0,,,,,1.0,2.0,58103
3003.0,2015.0,5.0,3.0,4.0,7.0,5.0,4.0,8.0,4.0,3.0,5.0,5.0,0.0,,6.0,26.0,,60.0,3.0,1.0,1.0,,,,,3.0,2.0,79930
3003.0,2015.0,3.0,2.0,1.0,6.0,9.0,9.0,3.0,3.0,4.0,5.0,5.0,0.0,,,,,37.0,4.0,0.0,1.0,,,,,7.0,1.0,06511
3003.0,2015.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,8.0,0.0,,6.0,3.0,,75.0,2.0,0.0,4.0,,,,,1.0,2.0,94040
3003.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,28.0,3.0,0.0,1.0,,,,,,1.0,98366
3003.0,2015.0,8.0,4.0,8.0,6.0,7.0,4.0,8.0,7.0,4.0,7.0,8.0,0.0,,7.0,15.0,,21.0,4.0,0.0,1.0,,,,,,1.0,32792
3003.0,2015.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,0.0,,7.0,26.0,,28.0,5.0,1.0,1.0,,,,,4.0,1.0,10314
3003.0,2015.0,7.0,6.0,3.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,0.0,,,,,52.0,4.0,1.0,1.0,,,,,4.0,1.0,08832
3003.0,2015.0,7.0,5.0,5.0,7.0,5.0,4.0,6.0,7.0,8.0,7.0,7.0,0.0,,7.0,,,41.0,5.0,0.0,1.0,,,,,7.0,2.0,02131
3003.0,2015.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,0.0,,10.0,,,60.0,5.0,0.0,1.0,,,,,5.0,2.0,99603
3003.0,2015.0,8.0,8.0,8.0,9.0,8.0,10.0,9.0,8.0,10.0,7.0,8.0,0.0,,9.0,10.0,,23.0,3.0,1.0,3.0,,,,,2.0,2.0,50478
3003.0,2015.0,8.0,2.0,7.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,0.0,,8.0,,,34.0,4.0,0.0,1.0,,,,,7.0,1.0,65301
3003.0,2015.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,,5.0,5.0,0.0,,5.0,,,70.0,3.0,0.0,1.0,,,,,5.0,1.0,14228
3003.0,2015.0,6.0,5.0,4.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,6.0,10.0,,33.0,2.0,1.0,1.0,,,,,3.0,1.0,33178
3003.0,2015.0,9.0,6.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,0.0,,9.0,10.0,,55.0,3.0,0.0,1.0,,,,,2.0,1.0,63703
3003.0,2015.0,5.0,5.0,4.0,6.0,6.0,3.0,5.0,5.0,6.0,6.0,5.0,0.0,,4.0,,,55.0,4.0,0.0,1.0,,,,,4.0,2.0,32141
3003.0,2015.0,10.0,9.0,9.0,10.0,9.0,2.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,28.0,5.0,0.0,1.0,,,,,4.0,2.0,12603
3003.0,2015.0,7.0,6.0,6.0,7.0,9.0,8.0,8.0,6.0,5.0,8.0,10.0,0.0,,7.0,5.0,,29.0,4.0,0.0,1.0,,,,,4.0,1.0,27704
3003.0,2015.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,0.0,,8.0,5.0,,28.0,4.0,0.0,1.0,,,,,6.0,2.0,16743
3003.0,2015.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,0.0,,10.0,10.0,,56.0,5.0,0.0,1.0,,,,,7.0,2.0,33411
3003.0,2015.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,26.0,61.0,5.0,0.0,1.0,,,,,6.0,1.0,48187
3003.0,2015.0,7.0,5.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0,7.0,0.0,,7.0,5.0,,40.0,4.0,0.0,1.0,,,,,6.0,2.0,04537
3003.0,2015.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,0.0,,7.0,,,33.0,4.0,1.0,1.0,,,,,5.0,1.0,02124
3003.0,2015.0,8.0,9.0,8.0,8.0,7.0,8.0,9.0,6.0,10.0,8.0,7.0,0.0,,5.0,,25.0,67.0,4.0,0.0,1.0,,,,,5.0,1.0,75115
3003.0,2015.0,9.0,7.0,8.0,9.0,1.0,1.0,9.0,9.0,8.0,9.0,8.0,0.0,,1.0,,25.0,68.0,2.0,0.0,6.0,,,,,4.0,1.0,33431
3003.0,2015.0,7.0,7.0,7.0,8.0,6.0,4.0,7.0,6.0,6.0,6.0,7.0,0.0,,8.0,10.0,,23.0,5.0,0.0,1.0,,,,,6.0,2.0,14150
3003.0,2015.0,7.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,0.0,,7.0,15.0,,22.0,4.0,0.0,1.0,,,,,7.0,2.0,01742
3003.0,2015.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,6.0,0.0,,7.0,1.0,,60.0,5.0,0.0,1.0,,,,,4.0,2.0,50036
3003.0,2015.0,6.0,5.0,6.0,6.0,6.0,8.0,6.0,6.0,9.0,6.0,6.0,0.0,,6.0,5.0,,67.0,5.0,0.0,1.0,,,,,4.0,2.0,33411
3003.0,2015.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,0.0,,10.0,26.0,,24.0,4.0,0.0,6.0,,,,,2.0,2.0,19120
3003.0,2015.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0,0.0,,10.0,26.0,,30.0,3.0,1.0,2.0,,,,,4.0,2.0,24112
3003.0,2015.0,10.0,5.0,10.0,10.0,10.0,10.0,6.0,10.0,6.0,10.0,10.0,0.0,,10.0,26.0,,35.0,5.0,1.0,1.0,,,,,7.0,1.0,11229
3003.0,2015.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,25.0,,51.0,2.0,0.0,1.0,,,,,2.0,1.0,34652
3003.0,2015.0,5.0,5.0,6.0,7.0,5.0,10.0,7.0,6.0,5.0,5.0,6.0,0.0,,7.0,0.0,,61.0,4.0,0.0,1.0,,,,,5.0,1.0,17356
3003.0,2015.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,0.0,,9.0,15.0,,63.0,4.0,0.0,1.0,,,,,7.0,2.0,68516
3003.0,2015.0,5.0,4.0,7.0,7.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,0.0,,3.0,,15.0,24.0,4.0,0.0,4.0,,,,,,2.0,06241
3003.0,2015.0,9.0,5.0,6.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,0.0,,9.0,25.0,,54.0,2.0,0.0,1.0,,,,,4.0,1.0,44708
3003.0,2015.0,8.0,8.0,7.0,8.0,7.0,7.0,9.0,8.0,9.0,7.0,8.0,0.0,,7.0,26.0,,31.0,5.0,0.0,1.0,,,,,5.0,2.0,06615
3003.0,2015.0,9.0,7.0,8.0,9.0,10.0,7.0,9.0,9.0,3.0,5.0,6.0,0.0,,10.0,,,32.0,4.0,0.0,1.0,,,,,,2.0,14225
3003.0,2015.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,6.0,10.0,,36.0,5.0,0.0,1.0,,,,,7.0,1.0,06514
3003.0,2015.0,10.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,25.0,,43.0,5.0,0.0,1.0,,,,,5.0,2.0,14004
3003.0,2015.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,,7.0,,,42.0,4.0,0.0,1.0,,,,,7.0,1.0,19087
3003.0,2015.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,1.0,,26.0,35.0,4.0,0.0,4.0,,,,,5.0,1.0,94201
3003.0,2015.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,0.0,,8.0,,,24.0,4.0,0.0,1.0,,,,,3.0,2.0,34746
3003.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,8.0,0.0,,9.0,26.0,,60.0,2.0,0.0,1.0,,,,,3.0,2.0,14225
3003.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,,,22.0,4.0,0.0,1.0,,,,,6.0,1.0,16506
3003.0,2015.0,6.0,6.0,4.0,,5.0,4.0,6.0,5.0,6.0,,5.0,0.0,,3.0,,5.0,71.0,4.0,0.0,1.0,,,,,,1.0,08020
3003.0,2015.0,8.0,8.0,7.0,1.0,6.0,4.0,7.0,9.0,8.0,7.0,7.0,0.0,,9.0,0.0,,46.0,3.0,0.0,1.0,,,,,5.0,2.0,48317
